Id,Location,Matrix,Created at,Updated at,Latitude,Longitude,Name,model,Property number,Group,Zone,Description,Status,Device sn,Scannable,Slot,Factory seq,Ipcam mac,Ipcam type,Id [Coordinate systems],Name [Coordinate systems],Created at [Coordinate systems],Updated at [Coordinate systems],Client [Coordinate systems],Info page url [Coordinate systems],Tourist map [Coordinate systems]
4808,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 15:04,2024年03月14日 01:00,25.0427,121.508,L-4808-西門町-楊桃冰,KM20,L-05-L-0518,0, - ,綠有耳,租借,112108004808005,true, - , - , - ,none,123,成都楊桃冰,2022年05月05日 14:49,2022年05月05日 14:49,1, - ,<空>
4809,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:43,2024年03月03日 09:33, - , - ,L-489,KM20,L-05-L-0685,0, - ,綠有耳,庫存,112108004809005,false,M-4, - , - ,none,,,,,,,
4810,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:23,2024年03月03日 09:33, - , - ,L-4810,KM20,L-05-L-0580,0, - ,綠有耳,庫存,112108004810005,false,M-1, - , - ,none,,,,,,,
4811,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:05,2024年03月03日 09:33, - , - ,L-4811-中華電信智慧交通,KM20,L-05-L-0319,0, - ,綠有耳,租借,112108004811005,true, - , - , - ,none,,,,,,,
4813,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:07,2024年03月14日 00:54,25.0376,121.564,L-4813-北市府戶外,KM20,L-05-L-0276,9, - ,綠有耳,租借,112108004813005,true, - , - , - ,none,120,臺北市政府西大門,2022年04月21日 13:25,2022年04月21日 13:25,1, - ,<空>
4814,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:34,2024年03月08日 09:06, - , - ,L-4814,KM20,L-05-L-0472,11, - ,綠有耳,庫存,112108004814005,true,O-4, - , - ,none,265,和正豐回收機,2023年07月14日 09:51,2023年07月14日 09:51,1, - ,<空>
4815,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:06,2024年03月14日 00:59,25.0427,121.508,L-4815,KM20,L-05-L-0345,0, - ,"綠有耳
成都楊桃冰安裝
2023/1/14 卸下",庫存,112108004815005,true,A-0, - , - ,none,123,成都楊桃冰,2022年05月05日 14:49,2022年05月05日 14:49,1, - ,<空>
4816,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:55,2024年03月03日 09:33, - , - ,L-4816,KM20,L-05-L-0507,0, - ,綠有耳,庫存,112108004816005,false,O-3, - , - ,none,,,,,,,
4817,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:17,2024年03月03日 09:33, - , - ,L-4817,KM20,L-05-L-0534,0, - ,"綠有耳
",庫存,112108004817005,false,M-3, - , - ,none,,,,,,,
4818,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:38,2024年03月03日 09:33, - , - ,L-4818,KM20,L-05-L-0509,0, - ,綠有耳,庫存,112108004818005,false,M-4, - , - ,none,,,,,,,
4820,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:39,2024年03月03日 09:33, - , - ,L-4820,KM20,L-05-L-0663,0, - ,"綠有耳
20221202 - w68-(內)故障更換
西門町復歸-w68-(內)-2.984833",庫存,112108004820005,false,M-4, - , - ,none,47,電影街_後半段,2021年09月12日 07:00,2021年09月12日 07:00, - , - ,<空>
4821,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:55,2024年03月03日 09:33, - , - ,L-4821,KM20,L-05-L-0506,0, - ,綠有耳,庫存,112108004821005,false,O-2, - , - ,none,,,,,,,
4823,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:44,2024年03月03日 09:33, - , - ,L-4823,KM20,L-05-L-0681,0, - ,綠有耳,庫存,112108004823005,false,M-4, - , - ,none,,,,,,,
4824,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:31,2024年03月03日 09:33, - , - ,L-4824,KM20,L-05-L-0547,0, - ,綠有耳,庫存,112108004824005,false,M-3, - , - ,none,,,,,,,
4826,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 15:07,2024年03月03日 09:33, - , - ,L-4826,KM20,L-05-L-0730,0, - ,綠有耳,庫存,112108004826005,false,N-2, - , - ,none,,,,,,,
4827,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:36,2024年03月03日 09:33, - , - ,L-4827,KM20,L-05-L-0593,0, - ,綠有耳,庫存,112108004827005,false,N-1, - , - ,none,,,,,,,
4828,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:23,2024年03月03日 09:33, - , - ,L-4828,KM20,L-05-L-0773,0, - ,"綠有耳
2022/9 AR路跑
2022/10/22~23 大成殿動漫祭",庫存,112108004828005,true,A0, - , - ,none,251,殼上寫Henry,2023年05月05日 10:27,2023年06月27日 13:51,1, - ,<空>
4830,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:14,2024年03月03日 09:33, - , - ,L-4830,KM20,L-05-L-0341,0, - ,綠有耳,庫存,112108004830005,false,O-2, - , - ,none,,,,,,,
4831,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 15:02,2024年03月14日 00:54,25.0378,121.567,L-4831-信義-,KM20,L-05-L-0515,13, - ,綠有耳,租借,112108004831005,true, - , - , - ,none,260,信義第二區第二關,2023年06月09日 15:36,2023年07月07日 11:40,1,https://cloud.lig.com.tw/messages/26,/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWszIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc676d74d7587ae5da9c6754296834e2eb26b659/%E7%AC%AC%E4%BA%8C%E9%97%9C_%E7%AC%AC%E4%BA%94%E9%97%9C%E5%AF%B6%E8%97%8F%E5%9C%B0%E5%9C%96.png
4832,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 15:00,2024年03月03日 09:33, - , - ,L-4832,KM20,L-05-L-0733,0, - ,綠有耳,庫存,112108004832005,false,N-2, - , - ,none,,,,,,,
4833,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:17,2024年03月03日 09:33, - , - ,L-4833,KM20,L-05-L-0296,0, - ,綠有耳,庫存,112108004833005,false,O-2, - , - ,none,,,,,,,
4834,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:31,2024年03月03日 09:33, - , - ,L-48334,KM20,L-05-L-0594,0, - ,綠有耳,庫存,112108004834005,false,N-1, - , - ,none,,,,,,,
4835,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:30,2024年03月03日 09:33, - , - ,L-4835,KM20,L-05-L-0779,0, - ,綠有耳,庫存,112108004835005,false,N-2, - , - ,none,,,,,,,
4837,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:41,2024年03月03日 09:33, - , - ,L-4837,KM20,L-05-L-0420,0, - ,綠有耳,庫存,112108004837005,false,N-2, - , - ,none,,,,,,,
4838,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:47,2024年03月03日 09:33, - , - ,L-4838,KM20,L-05-L-0674,0, - ,綠有耳,庫存,112108004838005,false,M-4, - , - ,none,,,,,,,
4840,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:40,2024年03月03日 09:33, - , - ,L-4840,KM20,L-05-L-0686,0, - ,綠有耳,庫存,112108004840005,false,M-4, - , - ,none,,,,,,,
4841,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:33,2024年03月03日 09:33, - , - ,L-4841,KM20,L-05-L-0649,0, - ,綠有耳,庫存,112108004841005,false,M-3, - , - ,none,,,,,,,
4842,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:24,2024年03月13日 00:32,25.0373,121.567,L-4842-信義-109燈桿,KM20,L-05-L-0709,13, - ,"綠有耳
2022/9 AR路跑",租借,112108004842005,true, - , - , - ,none,223,信義第四區第一關,2023年01月17日 14:54,2023年06月09日 15:45,1, - ,<空>
4843,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:15,2024年03月03日 09:33, - , - ,L-4843,KM20,L-05-L-0706,0, - ,綠有耳,庫存,112108004843005,false,N-2, - , - ,none,,,,,,,
4844,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:15,2024年03月03日 09:33, - , - ,L-4844,KM20,L-05-L-0291,0, - ,綠有耳,庫存,112108004844005,false,O-2, - , - ,none,,,,,,,
4845,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:29,2024年03月14日 01:09,25.0861,121.528,L-4845,KM20,L-05-L-0469,41, - ,綠有耳,庫存,112108004845005,true,O-4, - , - ,none,256,銘傳招生4F,2023年05月24日 17:25,2023年05月24日 17:25,1, - ,<空>
4848,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:28,2024年03月03日 09:33, - , - ,L-4848,KM20,L-05-L-0680,0, - ,綠有耳,庫存,112108004848005,false,N-1, - , - ,none,,,,,,,
4849,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:22,2024年03月14日 00:25,25.0123,121.466,L-4849,KM20,L-05-L-0678,4, - ,"綠有耳
2022/9 AR 路跑
2022/10/22~23 大成殿動漫祭
2023/9/8 新北市 A6",庫存,112108004849005,true,A0, - , - ,none,79,新北市政府-4,2021年11月29日 15:48,2023年11月28日 16:20,1, - ,<空>
4850,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:34,2024年03月03日 09:33, - , - ,L-4850,KM20,L-05-L-0473,0, - ,綠有耳,庫存,112108004850005,false,O-4, - , - ,none,,,,,,,
4851,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:24,2024年03月03日 09:33, - , - ,L-4851,KM20,L-05-L-0540,0, - ,綠有耳,庫存,112108004851005,false,M-3, - , - ,none,,,,,,,
4852,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:15,2024年03月03日 09:33, - , - ,L-4852,KM20,L-05-L-0290,0, - ,綠有耳,庫存,112108004852005,false,O-2, - , - ,none,,,,,,,
4853,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 15:05,2024年03月03日 09:33, - , - ,L-4853,KM20,L-05-L-0520,0, - ,綠有耳,庫存,112108004853005,false,O-4, - , - ,none,,,,,,,
4854,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:29,2024年03月03日 09:33, - , - ,L-4854,KM20,L-05-L-0468,0, - ,綠有耳,庫存,112108004854005,false,M-4, - , - ,none,,,,,,,
4855,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2023年09月30日 16:29,2024年03月03日 09:33, - , - ,L-4855,KM20, - ,0, - , - ,庫存,112108004855005,false, - , - , - ,none,,,,,,,
4856,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:29,2024年03月03日 09:33, - , - ,L-4856,KM20,L-05-L-0732,0, - ,綠有耳,庫存,112108004856005,false,N-2, - , - ,none,,,,,,,
4857,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:06,2024年03月03日 09:33, - , - ,L-4857,KM20,L-05-L-0530,0, - ,綠有耳,庫存,112108004857005,false,M-3, - , - ,none,,,,,,,
4858,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:07,2024年03月03日 09:33, - , - ,L-4858,KM20,L-05-L-0278,0, - ,綠有耳,租借,112108004858005,true, - , - , - ,none,286,4858,2023年09月06日 14:29,2023年09月06日 14:29,54, - ,<空>
4859,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:03,2024年03月03日 09:33, - , - ,L-4859,KM20,L-05-L-0527,0, - ,綠有耳,庫存,112108004859005,false,M-3, - , - ,none,,,,,,,
4860,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:31,2024年03月03日 09:33, - , - ,L-4860,KM20,L-05-L-0544,0, - ,綠有耳,庫存,112108004860005,false,M-3, - , - ,none,,,,,,,
4861,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:30,2024年03月03日 09:33, - , - ,L-4861,KM20,L-05-L-0407,0, - ,綠有耳,庫存,112108004861005,false,N-2, - , - ,none,,,,,,,
4864,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:30,2024年03月03日 09:33, - , - ,L-4864,KM20,L-05-L-0545,0, - ,綠有耳,庫存,112108004864005,false,M-3, - , - ,none,,,,,,,
4865,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:40,2024年03月03日 09:33, - , - ,L-4865,KM20,L-05-L-0597,0, - ,綠有耳,庫存,112108004865005,false,M-3, - , - ,none,,,,,,,
4866,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月22日 14:14,2024年03月03日 09:33, - , - ,L-4866,KM20,L-05-L-0313,0, - ,綠有耳,庫存,112108004866005,false,O-2, - , - ,none,,,,,,,
4867,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:53,2024年03月03日 09:33, - , - ,L-4867,KM20,L-05-L-0502,0, - ,綠有耳,庫存,112108004867005,false,O-4, - , - ,none,,,,,,,
4869,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:45,2024年03月03日 09:33, - , - ,L-4869,KM20,L-05-L-0483,0, - ,綠有耳,庫存,112108004869005,false,M-1, - , - ,none,,,,,,,
4870,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:48,2024年03月03日 09:33, - , - ,L-4870,KM20,L-05-L-0488,0, - ,綠有耳,庫存,112108004870005,false,O-2, - , - ,none,,,,,,,
